"tCrfb27dXiwJ","Warehousing Workflow Data: Challenges and Opportunities","A Bonifati, F Casati, U Dayal, MC Shan","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"tcyoSdrkaRMJ","CubeExplorer: online exploration of data cube","H Jiawei, W Jianyong, D Guozhu, P Jian, W Ke","ACM SIGMOD,",""
"TD1X4Bo-eYsJ","Schema-driven Customization of Web Services","S Abiteboul, B Amann, J Baumgarten, O Benjelloun,  ","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"tdDLf6RffisJ","Inverted files versus signature files for text indexing","J Zobel, A Moffat, K Ramamohanarao","ACM Transactions on Database Systems,","1998"
"TDIVG8_n_esJ","Carnot and InfosleuthAƒÂ¢??Database Technology and the Web","N Jacobs, R Shea","Proc. of ACM",""
"TdjMAASfHFoJ","A Platform for Rapid Composition of Web Services in a Peer-to-Peer Environment","QZ Sheng, B Benatallah","Proceedings of the 28th VLDB Conference, Hong Kong, China, ",""
"TDyW6V4cc7MJ","A Layered Architecture for Querying Dynamic Web Content","H Davulcu, J Freire","SIGMOD Conference,","1999"
"tEFUZn3tEMYJ","Dissemination of Dynamic Data on the Internet","K Ramamritham, P Deolasee, A Katkar, A Panchbudhe, ","",""
"tEZIquYevQoJ","Temporal Probabilistic Object Bases","VS SUBRAHMANIAN","",""
"tFB9gJLG4_UJ","MultiMediaMiner: A System Prototype for Multimedia Data Mining. Proceedings of ACM SIGMOD  ","OR Zaiane, J Han, ZN Li","","1998"
"tFbkjO2wcFMJ","New Standard for Stored Procedures in SQL","A Eisenberg","ACM SIGMOD Record,","1996"
"tFe0FjHYe2MJ","THESUS: Organizing Web Document Collections Based On Semantics And Clustering","M Halkidi, B Nguyen, I Varlamis, M Vazirgiannis","",""
"TfIJHxpZeJIJ","On-Line View Maintenance","D QUASS, J WIDOM","ACM SIGMOD Conference,",""
"tftfK6qWKJcJ","An Asynchronous Avoidance-Based Cache Consistency Algorithm for Client Caching DBMSs","G Darmstadt, C Edmonton, RC Unraut, C Solutions","",""
"tFuA828CptUJ","Provisions and Obligations in Policy Rule Management and Security Applications","C Bettini, S Jajodia, XS Wang, D Wijesekera","Proceedings of the 28th International Conference on Very ",""
"tGBhWHHU7hsJ","AlgorithmsforDeferred View Maintenance","LS Colby, T Griffin, L Libkin, IS Mumick, H  ","Proc. of the ACM SIGMOD",""
"TggGsXfF7PAJ","MindReader: Querying databases through multiple examples","YIRSC Faloutsost","",""
"tG_s5R-BKcAJ","Dimensionalityreduction for similarity searching in dynamic databases","A Singh, D Agrawal, KVR Kanth","ACM",""
"tHEP1S1typgJ","Online query processing","JM Hellerstein, PJ Haas","Proceedings of the ACM SIGMOD International Conference on  &hellip;,",""
"ThLxMqqAxjIJ","AƒÆ’?., Srivastava, D., and Tan, M., 1996, Semantic Data Caching and Replacement","S Dar, MJ Franklin, B JAƒÆ’A‚Â³nsson","&hellip;  of the 22 thInternational Conference on Very Large Data ",""
"Thoke4oYLt4J","IRIS: Internet-scale Resource-Intensive Sensor Services","A Deshpande, S Nath, PB Gibbons, S Seshan","",""
"thTt2lg4_Z8J","Logical and physical versioning in main memory databases","PBDWL Abraham, SSSR Rastogi, S Seshadri","","1997"
"tI2YHAaSJ7MJ","Normalization in OODB design","SL Byung","ACM SIGMOD Record-1999-24",""
"tiAgO7G7YuAJ","The Oracle Warehouse","D Sources","",""
"TiffIV1Y6AMJ","Dynamic Load Balancing in Hierarchical Parallel Database Systems","L Bouganim, D Florescu, P Valduriez","RAPPORT DE RECHERCHE-INSTITUT NATIONAL DE RECHERCHE EN  &hellip;,","1996"
"TiS6j9mg9xoJ","Querying Heterogeneous Information Sources Using Source Descriptions. 22th VLDB","AY Levy, A RajaramanAƒÂ¢?A‚Â¦","Bombay, India,",""
"TJDMWbCXMtgJ","Containment of Conjunctive Queries: Beyond Relations as Sets","YE Ioannidis, R Ramakrishnan","ACM Transactions on Database Systems,","1995"
"TjG5memyVWIJ","High-concurrency in R-trees","M KORNACKER, D BANKS","Proc. 21th International conference on VLDB,",""
"TJjvg-oIQQsJ","An Extendible Hash for Multi-Precision Similarity Querying of Image DatabasesAƒâ€šA‚Â», 27th Int","S Lin, AƒÆ’? Tamer, M ZSU, V Oria, R Ng","Conf. on Very Large Data-Bases",""
"TjJZGlCajbMJ","Torbjrnsen. 1-safe algorithms for symmetric site configurations","R Humborstad, M Sabaratnam","Proceedings of the VLDB conference,",""
"tjSQMcZ1iIcJ","An Adaptive data replication algorithm in: ACM Transaction on Database Systems","O Wolfson, S Jajodia, Y Huag","","1997"
"tJtSq968rwgJ","Implementation and Analysis of a Parallel Collection Query Language","D Suciu","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1996"
"tK0HTC7qEmcJ","D. Quass Improved Query Performance with Variant Indexes","PO Neil","Proceedings of ACM SIGMOD,",""
"tK1_3wGUIHsJ","Hierarchical subspace sampling: a unified framework for high dimensional data reduction, selectivity ","CC Aggarwal","SIGMOD Conference,","2002"
"TkaEMuHGE9cJ","JH and Blott, S.: A quantitative analysis and performance study for similarity-search methods in  ","RS Weber","Proceedings of 24th International Conference on Very Large ",""
"tkCWrg5OsIwJ","Top-k selection queries over relational databases: Mapping strategies and performance evaluation","N Bruno, S Chaudhuri, L Gravano","ACM Transactions on Database Systems,","2002"
"tKeGALC3uFMJ","Microsoft TerraServer: A Spatial Data Warehouse","T Barclay, J Gray, D Slutz","SIGMOD RECORD,","2000"
"tKewiQ5_kyIJ","Query execution techniques forcaching expensive methods","JM Hellerstein, J Naughton","Proc. of the ACM SIGMOD Intl. Conferenceon Managementof",""
"tKPVyvxSJA8J","Supporting State-wide Immunization Tracking Using Multi-Paradigm Workflow Tech","A Sheth, K Kochut, J MillerAƒÂ¢?A‚Â¦","Proc. 22nd VLDB Conf., Bombay, India,",""
"Tkq6NymsVxsJ","Federated Database System of Cadlab. InProc","E RADEKE, R BOETTGER, B BURKERT, Y ENGEL, G KACHEL ","IntAƒÂ¢??l Conf. Management of Data",""
"tL67lYBCRO4J","The Query By Image Content System","J Ashley, M Flickner, J Hafner, D Lee, W Niblack,  ","Proceedings Of the 1995 ACM SIGMOD International Conference ",""
"TlgwZUNfJaAJ","SPRINT: A scalable parallel classifier for data mining","CS John, R AGRAWAL, M MEHTA","Proc. 22nd Int. Conf. Very Large Databases,",""
"tLpAE7ZSkLsJ","Implementing Abstract Objects with Inheritance in Datalogneg","HM Jamil","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1997"
"tm7SUvdcOHYJ","Techniques and Applications","S Castano, V De Antonellis, MG Fugini, B Pernici,  ","on ACM Transactions on Database Systems,",""
"TmcyYF1CNsYJ","The TPR*-Tree: An Optimized Spatio-Temporal Access Method for Predictive Queries","Y Tao, D Papadias, J Sun","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"TMPrfw4VcFAJ","und Schek, H.-J.: Web Service Composition with OAƒÂ¢??GRAPE and OSIRIS","R Weber, C Schuler, P Neukomm, H Schuldt","Proceedings of the 29th International Conference on Very ",""
"tMXkkRDxvkQJ","Information Finding in a Digital Library: The Stanford Perspective","TW Yan, H Garcia-Molina","SIGMOD Record,","1995"
"tnHDLJxMoQcJ","Databases for GIS","C Bauzer Medeiros, F Pires","ACM SIGMOD Record 23",""
"TNLmH37TfgcJ","DonAƒÂ¢??t Scrap it, Wrap it!, A Wrapper Architecture for Legacy Data Stores. VLDBAƒÂ¢??97","M Roth, PM Schwartz","Proceedings of 23rd International Conference on Very Large  &hellip;,",""
"Tnuonq9Zi4cJ","IBM DB2 Spatial Extender-Spatial data within the RDBMS","DW Adler","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"TNx5vnRHHxMJ","The Building Blocks for Specifying Communication Behavior of Complex Objects: An Activity-Driven  ","L Liu, R Meersman","ACM Transactions on Database Systems,","1996"
"tnXqwH3BXW0J","The MENTOR Workbench for Enterprise-wide Workflow Management",", AK Dittrich, P Muth","SIGMOD Conference,","1997"
"tNzM8E3W2K4J","COSIMA-your smart, speaking E-salesperson","W KieAƒÅ½A‚Â²ling, S Holland, S Fischer, T Ehm","Proceedings of the 2001 ACM SIGMOD international conference  &hellip;,","2001"
"tOa0zXK5Ba4J","Reminiscences on Influential Papers","KA Ross","SIGMOD","2002"
"TodiMgxv4vMJ","Optimal Multi-Step k-Nearest Neighbor Search","T Seidl, HP Kriegel","",""
"tOo-2IqYbpkJ","et. ai. Efficient Concurrency Control for Broadcast Environments Univ","SJ Shanmugasundsram","of Massachusetts Technical Report",""
"tORqjZEtKvMJ","Enterprise Java platform data access","S White, R Cattell, S Finkelstein","Proceedings of the 1998 ACM SIGMOD international conference  &hellip;,","1998"
"tOTe7iddlmMJ","On computing correlated aggregates over continuous data streams","J Gehrke, F Korn, D Srivastava","",""
"ToumGDmKbXgJ","Carnot and InfoSleuth: Database Technology and the World Wide Web.","ACMS Anthology, P Edition","",""
"TOXrbhbbNJ4J","Efficient support for interactive service in multi-resolution VOD systems","KKW Law, JCS Lui, L Golubchik","The VLDB Journal The International Journal on Very Large  &hellip;,","1999"
"To_EjIKwfSAJ","OGDI: Toward Interoperability Among Geospatial Databases","GCC LaroucheAƒÂ¢?A‚Â¦","SIGMOD RECORD,",""
"Tp9iVMsAzocJ","Using unknowns to prevent discovery of association rules","Y Saygin, VS Verykios, C Clifton","ACM SIGMOD Record,","2001"
"Tpb-LwPZJNMJ","  a fast algorithm for indexing, data-mining and visualization of traditional and multimedia datasets ","C Faloutsos, KI Lin","","1994"
"tPG--ikWjGcJ","Memory management during run generation in external memory","P Larson, G Graefe","",""
"Tpkccl5rvR0J","Are we working on the right problems?(panel)","M Stonebraker","Proceedings of the 1998 ACM SIGMOD international conference  &hellip;,","1998"
"TppC2jA5UXMJ","Generating Dynamic Content at Database-Backed Web Servers: cgi-bin vs. mod_perl.","ACMS Anthology","SIGMOD Record,","2000"
"TQ8M8qOzJO8J","Outerjoin simplification and reordering for query optimization, 1993","CA Galindo-Legaria, A Rosenthal","Submitted for",""
"TqLyg1wbo5UJ","PC Database Systems-Present and Future","PA Bernstein","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1994"
"TqXFdQBTW6kJ","Random sampling for histogram construction: How much is enough? pages 436--447","S Chaudhuri, R Motwani, V Narasayya","","1998"
"tQZWeE_nsa0J","Efficient similarity search and classification via rank aggregation","R Fagin, R Kumar, D Sivakumar","SIGMOD Conference,","2003"
"tRBRXzjtm14J","Local dimensionality reduction: A new approach to indexing high dimensional databases","K Chakrabarti, S Mehrotra","Proc. 26th Int. Conf. Very Large",""
"tReKvTMB7pcJ","Complex relationships and knowledge discovery support in the InfoQuilt system","A Sheth, S Thacker, S Patel","The VLDB Journal The International Journal on Very Large  &hellip;,","2003"
"tRoiaChnyqEJ","Don't scrap it, wrap it! A wrapper architecture for legacy data sources. In: Dayal U, Gray PMD,  ","MT Roth, P Schwarz","","1997"
"TruJ2Gi7fiQJ","An introduction to spatial database systems","RH GAƒÆ’A‚Â¼ting","The VLDB Journal The International Journal on Very Large  &hellip;,","1994"
"Trw6DEZeqTsJ","Accessing a Relational Database through an Object-Oriented Database Interface","J Orenstein","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1995"
"TRWSf77xoWsJ","Form-Based Proxy Caching for Database-Backed Web Sites","Q Luo, JF Naughton","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"tr_rawv-6SMJ","FALCON: Feedback Adaptive Loop for Content-Based Retrieval","T Authors, C Identified","",""
"ts5vu2eNQgYJ","The Drill Down Benchmark","PA Boncz, F Kwakkel","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1998"
"ts7DF925TR8J","Multiview Access Protocols for Large Scale Replication","L Xiangning, H Abdelsalam, D Weimin","ACM Transaction on Database Systems,",""
"TShyzmLNvtoJ","Iceberg-cube computation with PC clusters","RT Ng","",""
"tsPOU-H3A94J","Spatial Data Management for Computer Aided Design","HP Kriegel, A Mueller, M Poetke, T Seidl","",""
"tsqBH6P4jMcJ","Using Sets of Feature Vectors for Similarity Search on Voxelized CAD Objects","HP Kriegel, S Brecheisen, M Pfeifle, M Schubert","SIGMOD Conference,","2003"
"tsQbSCfQTooJ","Coordinating backup/recovery and data consistency between database and file systems","S Bhattacharya, C Mohan, K Brannon, I Narang, HI  ","SIGMOD Conference,","2002"
"TsShfxPwF6YJ","Closest Pair Queries in Spatial Databases","A Corral, Y Manolopoulos, Y Theodoridis, M  ","SIGMOD Conference,","2000"
"TSvYx-eQvykJ","A Logical Foundation for Deductive Object-Oriented Databases","M Liu, G Dobbie, TW Ling","ACM Transactions on Database Systems,","2002"
"TTIgIh9uC_YJ","Monotonic complements for independent data warehouses","D Laurent, J LechtenbAƒÆ’A‚Â¶rger, N Spyratos, G Vossen","The VLDB Journal The International Journal on Very Large  &hellip;,","2001"
"tTQpdbZYZGoJ","Mining quantitative association rules in large relational tables [C]","R Sfikant, R Agrawal","Proceedings of the ACM-SIGMOD Conference on Management of  &hellip;,",""
"TtV6gGLQ9NMJ","A Performance Study of Transitive Closure Algorithms","S Dar, R Ramakrishnan","SIGMOD Conference,","1994"
"tUEcojf_6BUJ","Checking the temporal integrity of interactive multimedia documents","I Mirbel, B Pernici, T Sellis, S Tserkezoglou, M  ","The VLDB Journal The International Journal on Very Large  &hellip;,","2000"
"tuGrmSkM_PkJ","andE. Teniente. Materialized view selection in a multidimensional database","E Baralis, S Paraboschi","Proc. of the 23rd VLDB",""
"tuMjUVnPdXAJ","Jensen, C., Leutenegger, S., Lopez, M.,&quot; Indexing the Positions of Continuously Moving Objects,&quot;","S SaltenisAƒÂ¢?A‚Â¦","Proc. ACM SIGMOD,",""
"TUQ51ASLNI0J","YangY. Association rules over interval data","RJ Miller","","1997"
"tuVp_18tFv8J","Further Improvements on Integrity Constraint Checking for Stratifiable Deductive Databases","SY Lee, TW Ling","VLDB,","1996"
"TuZ-fjos6I0J","Workflow Automation: Technology, Applications, and Research","A Sheth","CAiSE 95 Tutorial",""
"tv4rTR2Z-I8J","Cache Conscious Indexing for Decision-Support in Main Memory","J Rao, KA Ross","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1999"
"tVoqZpEEHv8J","A predicate-based caching scheme for client-server database architectures","AM Keller, J Basu","The VLDB Journal The International Journal on Very Large  &hellip;,","1996"
"Tw8-f4saqb0J","Supporting efficient multimedia database exploration","WS Li, KS Candan, K Hirata, Y Hara","The VLDB Journal The International Journal on Very Large  &hellip;,","2001"
"twQNwr-jFmoJ","andez, and D. Suciu. Storing semistructured data with STORED","A Deutsch, M Fern","&hellip;  of the ACM SIGMOD International Conference on Management of &hellip;,",""
"tX0hBHC5_UQJ","ShamkantNavathe. An efficient algorithm for mining association rules in large databases","A Savasere, E Omiecinski","Proceedings of the 21st International Conference on Very ",""
"TXRXLKOE2tAJ","View maintenance in a warehousing environment","Y Zhung, MH Garcia, J HammerAƒÂ¢?A‚Â¦","Proceedings of the ACM SIGMOD International Conference on  &hellip;,",""
"TXvfEP4WTD0J","Hypergraph based reorderings of outer join queries with complex predicates","G Bhargava, P Goel, B Iyer","Proceedings of the 1995 ACM SIGMOD international conference  &hellip;,","1995"
"tyaWVyKPyw0J"," . S., AND TANCA, L. 1992a. Automatic generation of production rules for integrity maintenance","S CERI","Tech, Rep. 92-054, Pohtecmco dl Milano, Dlpartlmento di ",""
"tYBrsGkj1a0J","A pattern-based object calculus","N Kamel, P Wu, SYW Su","The VLDB Journal The International Journal on Very Large  &hellip;,","1994"
"tYCCI2DndboJ","Mapping Adoption under Evolving Schemas","Y Velegrakis, RJ Miller, L Popa","Proceedings of the 29th VLDB Conference, Berlin, Germany,",""
"TyF71uAlnLsJ","Et tu, XML? The Downfall of the Relational Empire","P Wadler","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"tyNO4U-fmrIJ","Materialization View Selection in a Multidimensional Database","E Baralis, S Paraboschi, E Teniente","Proceedings of the 23rd VLDB",""
"tYtl6ZxQ-_YJ","Distinct Sampling for Highly-Accurate Answers to Distinct Values Queries and Event Reports","PB Gibbons","VLDB,","2001"
"TyxKh_eSfCIJ","Recovering informationfrom summary data","C Faloutsos, HV Jagadish, ND Sidiropoulos","",""
"tYXzABUZYxQJ","ADEPT: An Agent-Based Approach to Business Process Management.","ACMS Anthology","SIGMOD Record,","1998"
"tyZxVraNgTsJ","Report on the 24th European Colloquium on Information Retrieval Research (ECIR 2002)","F Crestani, M Girolami, K van Rijsbergen","",""
"tZBIZ9ZHdTkJ","Generating Call-Level Interfaces for Advanced Database Application Programming","U Nink, T Haerder, N Ritter","VLDB,","1999"
"tZpeMfkDl8cJ","Sampling Large Databases for Association Mining","H Toivonen","Proc. 22nd Int&#39;l Conf. Very Large Databases,",""
"TZsVVmiiHqEJ","ACDN: a content delivery network for applications","P Karbhari, M Rabinovich, Z Xiao, F Douglis","",""
"tZtnFoH5lY0J","French government activity in the conservation of data and electronic documents","S Novaretti","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"tzUxfh8dD9sJ","Semantic Integration of Environmental Models for Application to Global Information Systems and  ","DS Mackay","SIGMOD Record,","1999"
"u-8KapWYyWkJ","Rethinking Database System Architecture: Towards a Self-tuning RISC-style Database Architecture","S Chaudhuri, G Weikum","Proc. of 26 thInt. Conf. on Very Large",""
"U-98tPsJi6EJ","Innovation in Database Management: Computer Science vs. Engineering","KR Jacobs","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1997"
"U-Kd4GQ_vCMJ","World Wide Database-Integrating the Web","A Bouguettaya, B Benatallah, L Hendra, J Beard, K  ","CORBA and",""
"U-mOyJdYzqIJ","AƒÆ’A‚Â¢AƒÂ¢?A‚Â¬ Aƒâ€¦?View Maintenance in a Warehousing Environment, AƒÆ’A‚Â¢AƒÂ¢?A‚Â¬Aƒâ€š? Proc","Y Zhuge, H Garcia-Molina, J Hammer, J Widom","ACM SIGMOD,",""
"u03oQbB0y-oJ","Recovery Protocols for Shared Memory Database Systems","LD Molesky, K Ramamritham","SIGMOD Conference,","1995"
"U04OC6OSBT0J","ZOO: A Desktop Experiment Management Environment",", M Livny, S Gupta, N Ponnekanti","VLDB,","1996"
