"conf/vldb/PoulovassilisS94","Investigation of Algebraic Query Optimisation Techniques for Database Programming Languages","A Poulovassilis, C Small","VLDB","1994"
"conf/vldb/XieH94","Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases","Z Xie, J Han","VLDB","1994"
"conf/vldb/KamelF94","Hilbert R-tree: An Improved R-tree using Fractals","I Kamel, C Faloutsos","VLDB","1994"
"journals/sigmod/Snodgrass02","Why I Like Working in Academia","R Snodgrass","SIGMOD Record","2002"
"journals/sigmod/VassiliadisS99","A Survey of Logical Models for OLAP Databases","P Vassiliadis, T Sellis","SIGMOD Record","1999"
"conf/sigmod/LakshmananPZ03","QC-Trees: An Efficient Summary Structure for Semantic OLAP","L Lakshmanan, J Pei, Y Zhao","SIGMOD Conference","2003"
"journals/sigmod/JacobS99","FinTime - A Financial Time Series Benchmark","K Jacob, D Shasha","SIGMOD Record","1999"
"conf/sigmod/WitkowskiBBDFGSS03","Spreadsheets in RDBMS for OLAP","A Witkowski, S Bellamkonda, T Bozkaya, G Dorman, N Folkert, A Gupta, L Sheng, S Subramanian","SIGMOD Conference","2003"
"conf/sigmod/GuoSBS03","XRANK: Ranked Keyword Search over XML Documents","L Guo, F Shao, C Botev, J Shanmugasundaram","SIGMOD Conference","2003"
"journals/sigmod/KempsterST99","Diluting ACID","T Kempster, C Stirling, P Thanisch","SIGMOD Record","1999"
"conf/sigmod/Al-KhalifaYJ03","Querying Structured Text in an XML Database","S Al-Khalifa, C Yu, H Jagadish","SIGMOD Conference","2003"
"journals/sigmod/GatziuJSV99","Design and Management of Data Warehouses: Report on the DMDW'99 Workshop","S Gatziu, M Jeusfeld, M Staudt, Y Vassiliou","SIGMOD Record","1999"
"conf/sigmod/WangPFY03","ViST: A Dynamic Index Method for Querying XML Data by Tree Structures","H Wang, S Park, W Fan, P Yu","SIGMOD Conference","2003"
"conf/sigmod/SionAP03","Rights Protection for Relational Data","R Sion, M Atallah, S Prabhakar","SIGMOD Conference","2003"
"journals/sigmod/EisenbergM00","SQL Standardization: The Next Steps","A Eisenberg, J Melton","SIGMOD Record","2000"
"conf/sigmod/AgrawalES03","Information Sharing Across Private Databases","R Agrawal, A Evfimievski, R Srikant","SIGMOD Conference","2003"
"journals/sigmod/DongS00","Incremental Maintenance of Recursive Views Using Relational Calculus/SQL","G Dong, J Su","SIGMOD Record","2000"
"conf/sigmod/SchleimerWA03","Winnowing: Local Algorithms for Document Fingerprinting","S Schleimer, D Wilkerson, A Aiken","SIGMOD Conference","2003"
"conf/sigmod/JohnsonD03","Data Quality and Data Cleaning: An Overview","T Johnson, T Dasu","SIGMOD Conference","2003"
"journals/sigmod/CeriKKLOSV00","SIGMOD Sister Societies","S Ceri, L Kalinichenko, M Kitsuregawa, H Lu, Z A–zsoyoglu, R Snodgrass, V Vianu","SIGMOD Record","2000"
"conf/sigmod/GuptaLM03","BIRN-M: A Semantic Mediator for Solving Real-World Neuroscience Problems","A Gupta, B LudA¤scher, M Martone","SIGMOD Conference","2003"
"conf/sigmod/AgrawalK03","A System for Watermarking Relational Databases","R Agrawal, P Haas, J Kiernan","SIGMOD Conference","2003"
"journals/sigmod/PaepckeGRC00","Beyond Document Similarity: Understanding Value-Based Search and Browsing Technologies","A Paepcke, H Garcia-Molina, G RodrA­guez-MulA , J Cho","SIGMOD Record","2000"
"conf/sigmod/AbadiCCCCEGHMRSSTXYZ03","Aurora: A Data Stream Management System","D Abadi, D Carney, U A‡etintemel, M Cherniack, C Convey, C Erwin, E Galvez, M Hatoun, A Maskey, A Rasin, A Singer, M Stonebraker, N Tatbul, Y Xing, R Yan, S Zdonik","SIGMOD Conference","2003"
"conf/sigmod/Ullman03","Improving the Efficiency of Database-System Teaching","J Ullman","SIGMOD Conference","2003"
"journals/sigmod/BonifatiC00","Comparative Analysis of Five XML Query Languages","A Bonifati, S Ceri","SIGMOD Record","2000"
"journals/sigmod/LiefkeS00","An Extensible Compressor for XML Data","H Liefke, D Suciu","SIGMOD Record","2000"
"journals/sigmod/Vassilakis00","An Optimisation Scheme for Coalesce/Valid Time Selection Operator Sequences","C Vassilakis","SIGMOD Record","2000"
"conf/sigmod/Mamoulis03","Efficient Processing of Joins on Set-valued Attributes","N Mamoulis","SIGMOD Conference","2003"
"journals/sigmod/PourabbasR00","Hierarchies and Relative Operators in the OLAP Environment","E Pourabbas, M Rafanelli","SIGMOD Record","2000"
"conf/sigmod/JagatheesanR03","Data Grid Management Systems","A Jagatheesan, A Rajasekar","SIGMOD Conference","2003"
"conf/sigmod/ChengKP03","Evaluating Probabilistic Queries over Imprecise Data","R Cheng, D Kalashnikov, S Prabhakar","SIGMOD Conference","2003"
"journals/sigmod/RoddickABDEGHLMMMW00","Evolution and Change in Data Management - Issues and Directions","J Roddick, L Al-Jadir, L Bertossi, M Dumas, F Estrella, H Gregersen, K Hornsby, J Lufter, F Mandreoli, T MA¤nnistA¶, E Mayol, L Wedemeijer","SIGMOD Record","2000"
"conf/sigmod/OlstonJW03","Adaptive Filters for Continuous Queries over Distributed Data Streams","C Olston, J Jiang, J Widom","SIGMOD Conference","2003"
"journals/sigmod/LabrinidisR00","Generating Dynamic Content at Database-Backed Web Servers: cgi-bin vs. mod_perl","A Labrinidis, N Roussopoulos","SIGMOD Record","2000"
"journals/sigmod/Palpanas00","Knowledge Discovery in Data Warehouses","T Palpanas","SIGMOD Record","2000"
"conf/sigmod/AbiteboulBCMM03","Dynamic XML documents with distribution and replication","S Abiteboul, A Bonifati, G Cobena, I Manolescu, T Milo","SIGMOD Conference","2003"
"conf/sigmod/BabcockCD03","Dynamic Sample Selection for Approximate Query Processing","B Babcock, S Chaudhuri, G Das","SIGMOD Conference","2003"
"conf/sigmod/ShenNSHS03","CMVF: A Novel Dimension Reduction Scheme for Efficient Indexing in A Large Image Database","J Shen, A Ngu, J Shepherd, D Huynh, Q Sheng","SIGMOD Conference","2003"
"journals/sigmod/WestmannKHM00","The Implementation and Performance of Compressed Databases","T Westmann, D Kossmann, S Helmer, G Moerkotte","SIGMOD Record","2000"
"conf/sigmod/BornhovdAKMPR03","DBCache: Middle-tier Database Caching for Highly Scalable e-Business Architectures","C BornhA¶vd, M Altinel, S Krishnamurthy, C Mohan, H Pirahesh, B Reinwald","SIGMOD Conference","2003"
"journals/sigmod/VetterliVS00","Metadata Standards for Data Warehousing: Open Information Model vs. Common Warehouse Metamodel","T Vetterli, A Vaduva, M Staudt","SIGMOD Record","2000"
"conf/sigmod/DeHaanTCO03","A Comprehensive XQuery to SQL Translation using Dynamic Interval Encoding","D DeHaan, D Toman, M Consens, M A–zsu","SIGMOD Conference","2003"
"journals/sigmod/ClementiniF00","Spatial Operators","E Clementini, P Felice","SIGMOD Record","2000"
"conf/sigmod/CranorJSS03","Gigascope: A Stream Database for Network Applications","C Cranor, T Johnson, O Spatscheck, V Shkapenyuk","SIGMOD Conference","2003"
"conf/sigmod/Bierman03","Formal semantics and analysis of object queries","G Bierman","SIGMOD Conference","2003"
"journals/sigmod/WuY00","Report on Second International Workshop on Advanced Issues of E-Commerce and Web-based Information Systems","N/A","N/A","2000"
"journals/sigmod/ArpinarD00","Provision of Market Services for eCo Compliant Electronic Market Places","S Arpinar, A Dogac","SIGMOD Record","2000"
"conf/sigmod/SunAA03","Hardware Acceleration for Spatial Selections and Joins","C Sun, D Agrawal, A Abbadi","SIGMOD Conference","2003"
"conf/sigmod/ReissK03","A Characterization of the Sensitivity of Query Optimization to Storage Access Cost Parameters","F Reiss, T Kanungo","SIGMOD Conference","2003"
"journals/sigmod/KantM00","Workshop on Performance and Architecture of Web Servers (PAWS-2000, held in conjection with SIGMETRICS-2000)","N/A","N/A","2000"
"conf/sigmod/LometT03","A Theory of Redo Recovery","D Lomet, M Tuttle","SIGMOD Conference","2003"
"journals/sigmod/LudwigG00","Report in ISDO '00: The CAiSE*00 Workshop on Infrastructures for Dynamic Business-to-Business Service Outsourcinga","N/A","N/A","2000"
"conf/sigmod/DeshpandeNGS03","Cache-and-Query for Wide Area Sensor Databases","A Deshpande, S Nath, P Gibbons, S Seshan","SIGMOD Conference","2003"
"conf/sigmod/LiBKN03","Composing XSL Transformations with XML Publishing Views","C Li, P Bohannon, H Korth, P Narayan","SIGMOD Conference","2003"
"conf/sigmod/PapadiasTFS03","An Optimal and Progressive Algorithm for Skyline Queries","D Papadias, Y Tao, G Fu, B Seeger","SIGMOD Conference","2003"
"conf/sigmod/CuiOTS03","Contorting High Dimensional Data for Efficient Main Memory Processing","B Cui, B Ooi, J Su, K Tan","SIGMOD Conference","2003"
"conf/sigmod/Stonebraker03","Visionary: A Next Generation Visualization System for Databases","M Stonebraker","SIGMOD Conference","2003"
"journals/sigmod/LeeC00","Comparative Analysis of Six XML Schema Languages","D Lee, W Chu","SIGMOD Record","2000"
"journals/sigmod/Hammer00","Treasurer's Message","N/A","N/A","2000"
"journals/sigmod/PoessF00","New TPC Benchmarks for Decision Support and Web Commerce","M PA¶ss, C Floyd","SIGMOD Record","2000"
"conf/sigmod/GotoK03","Integration of Electronic Tickets and Personal Guide System for Public Transport using Mobile Terminals","K Goto, Y Kambayashi","SIGMOD Conference","2003"
"journals/sigmod/Bussche00","Constraint databases: A tutorial introduction","J Bussche","SIGMOD Record","2000"
"conf/sigmod/PadmanabhanBMCH03","Multi-Dimensional Clustering: A New Data Layout Scheme in DB2","S Padmanabhan, B Bhattacharjee, T Malkemus, L Cranston, M Huras","SIGMOD Conference","2003"
"journals/sigmod/TheodoridisN00","Generating Spatiotemporal Datasets on the WWW","Y Theodoridis, M Nascimento","SIGMOD Record","2000"
"journals/sigmod/Halevy00","Theory of Answering Queries Using Views","A Halevy","SIGMOD Record","2000"
"conf/sigmod/KriegelBKPS03","Using Sets of Feature Vectors for Similarity Search on Voxelized CAD Objects","H Kriegel, S Brecheisen, P KrA¶ger, M Pfeifle, M Schubert","SIGMOD Conference","2003"
"journals/sigmod/RashidS00","Object Database Evolution Using Separation of Concerns","A Rashid, P Sawyer","SIGMOD Record","2000"
"conf/sigmod/Aggarwal03","A Framework for Change Diagnosis of Data Streams","C Aggarwal","SIGMOD Conference","2003"
"conf/sigmod/ChaudhuriKN03","On Relational Support for XML Publishing: Beyond Sorting and Tagging","S Chaudhuri, R Kaushik, J Naughton","SIGMOD Conference","2003"
"journals/sigmod/Jhingran00","Moving up the food chain: Supporting E-Commerce Applications on Databases","A Jhingran","SIGMOD Record","2000"
"conf/sigmod/KimC03","Qcluster: Relevance Feedback Using Adaptive Clustering for Content-Based Image Retrieval","D Kim, C Chung","SIGMOD Conference","2003"
"journals/sigmod/CasatiDS00","VLDB Workshop on Technologies in E-Services (TES)","N/A","N/A","2000"
"journals/sigmod/PossasMCR00","Using Quantitative Information for Efficient Association Rule Generation","B PA´ssas, W Jr., M Carvalho, R Resende","SIGMOD Record","2000"
"journals/sigmod/HasselbringHHKRRS00","Research and Practice in Federated Information Systems, Report of the EFIS '2000 International Workshop","N/A","N/A","2000"
"conf/sigmod/GangulyGR03","Processing Set Expressions over Continuous Update Streams","S Ganguly, M Garofalakis, R Rastogi","SIGMOD Conference","2003"
"journals/sigmod/YuenCLL00","Cache Invalidation Scheme for Mobile Computing Systems with Real-time Data","J Yuen, E Chan, K Lam, H Leung","SIGMOD Record","2000"
"conf/sigmod/ChaudhuriGGM03","Robust and Efficient Fuzzy Match for Online Data Cleaning","S Chaudhuri, K Ganjam, V Ganti, R Motwani","SIGMOD Conference","2003"
"conf/sigmod/KementsietsidisAM03","Mapping Data in Peer-to-Peer Systems: Semantics and Algorithmic Issues","A Kementsietsidis, M Arenas, R Miller","SIGMOD Conference","2003"
"journals/sigmod/BernsteinHP00","A Vision of Management of Complex Models","P Bernstein, A Halevy, R Pottinger","SIGMOD Record","2000"
"conf/sigmod/StoltePAG03","Scientific Data Repositories: Designing for a Moving Target","E Stolte, C Praun, G Alonso, T Gross","SIGMOD Conference","2003"
"conf/sigmod/GuptaS03","Stream Processing of XPath Queries with Predicates","A Gupta, D Suciu","SIGMOD Conference","2003"
"journals/sigmod/CarmelMS01","XML and Information Retrieval: a SIGIR 2000 Workshop","N/A","N/A","2001"
"journals/sigmod/BoscMP01","Report on The fourth International Conference on Flexible Query Answering systems","N/A","N/A","2001"
"conf/sigmod/PengC03","XPath Queries on Streaming Data","F Peng, S Chawathe","SIGMOD Conference","2003"
"conf/sigmod/ZhangZPTL03","Location-based Spatial Queries","J Zhang, M Zhu, D Papadias, Y Tao, D Lee","SIGMOD Conference","2003"
"journals/sigmod/MeltonMJKSZ01","SQL and Management of External Data","J Melton, J Michels, V Josifovski, K Kulkarni, P Schwarz, K Zeidenstein","SIGMOD Record","2001"
"journals/sigmod/MillerHHYHFP01","The Clio Project: Managing Heterogeneity","R Miller, M HernA¡ndez, L Haas, L Yan, C Ho, R Fagin, L Popa","SIGMOD Record","2001"
"conf/sigmod/MaddenFHH03","The Design of an Acquisitional Query Processor For Sensor Networks","S Madden, M Franklin, J Hellerstein, W Hong","SIGMOD Conference","2003"
"conf/sigmod/MinPC03","XPRESS: A Queriable Compression for XML Data","J Min, M Park, C Chung","SIGMOD Conference","2003"
"journals/sigmod/BertinoEH01","Quality of Service in Multimedia Digital Libraries","E Bertino, A Elmagarmid, M Hacid","SIGMOD Record","2001"
"conf/sigmod/QunLO03","D(k)-Index: An Adaptive Structural Summary for Graph-Structured Data","C Qun, A Lim, K Ong","SIGMOD Conference","2003"
"journals/sigmod/FengJH01","Towards Knowledge-Based Digital Libraries","L Feng, M Jeusfeld, J Hoppenbrouwers","SIGMOD Record","2001"
"conf/sigmod/Dyreson03","Temporal Coalescing with Now, Granularity, and Incomplete Information","C Dyreson","SIGMOD Conference","2003"
"journals/sigmod/Critchlow01","Report on XEWA-00: The XML Enabled Wide-Area Searches for Bioinformatics Workshop","N/A","N/A","2001"
"conf/sigmod/ZhuS03","Warping Indexes with Envelope Transforms for Query by Humming","Y Zhu, D Shasha","SIGMOD Conference","2003"
"conf/sigmod/MelnikRB03","Rondo: A Programming Platform for Generic Model Management","S Melnik, E Rahm, P Bernstein","SIGMOD Conference","2003"
"conf/sigmod/KangN03","On Schema Matching with Opaque Column Names and Data Values","J Kang, J Naughton","SIGMOD Conference","2003"
"journals/sigmod/Aggarwal01","Re-designing Distance Functions and Distance-Based Applications for High Dimensional Data","C Aggarwal","SIGMOD Record","2001"
"conf/sigmod/HeC03","Statistical Schema Matching across Web Query Interfaces","B He, K Chang","SIGMOD Conference","2003"
"journals/sigmod/LawderK01","Querying Multi-dimensional Data Indexed Using the Hilbert Space-filling Curve","J Lawder, P King","SIGMOD Record","2001"
"conf/sigmod/CohenM03","Spectral Bloom Filters","S Cohen, Y Matias","SIGMOD Conference","2003"
"journals/sigmod/PuSW01","Infosphere Project: System Support for Information Flow Applications","C Pu, K Schwan, J Walpole","SIGMOD Record","2001"
"journals/sigmod/BernsteinBCDFGGHHJLMNPSU98","The Asilomar Report on Database Research","P Bernstein, M Brodie, S Ceri, D DeWitt, M Franklin, H Garcia-Molina, J Gray, G Held, J Hellerstein, H Jagadish, M Lesk, D Maier, J Naughton, H Pirahesh, M Stonebraker, J Ullman","SIGMOD Record","1998"
"conf/sigmod/LuoEHN02","A scalable hash ripple join algorithm","G Luo, C Ellmann, P Haas, J Naughton","SIGMOD Conference","2002"
"conf/sigmod/HacigumusILM02","Executing SQL over encrypted data in the database-service-provider model","H HacigA¼mA¼s, B Iyer, C Li, S Mehrotra","SIGMOD Conference","2002"
"journals/sigmod/ChristoffelPSL98","Electronic Market: The Roadmap for University Libraries and Members to Survive in the Information Jungle","M Christoffel, S Pulkowski, B Schmitt, P Lockemann","SIGMOD Record","1998"
"conf/sigmod/KaushikBNK02","Covering indexes for branching path queries","R Kaushik, P Bohannon, J Naughton, H Korth","SIGMOD Conference","2002"
"journals/sigmod/MeltzerC98","XML and Electronic Commerce: Enabling the Network Economy","B Meltzer, R Glushko","SIGMOD Record","1998"
"conf/sigmod/ChungMS02","APEX: an adaptive path index for XML data","C Chung, J Min, K Shim","SIGMOD Conference","2002"
"journals/sigmod/BichlerSZ98","Component-based E-Commerce: Assesment of Current Practices and Future Directions","M Bichler, A Segev, J Zhao","SIGMOD Record","1998"
"conf/sigmod/Grust02","Accelerating XPath location steps","T Grust","SIGMOD Conference","2002"
"conf/sigmod/ZadorozhnyRVUB02","Efficient evaluation of queries in a mediator for WebSources","V Zadorozhny, L Raschid, M Vidal, T Urhan, L Bright","SIGMOD Conference","2002"
"journals/sigmod/EisenbergM98a","SQLJ Part 0, Now Known as SQL/OLB (Object-Language Bindings)","A Eisenberg, J Melton","SIGMOD Record","1998"
"journals/sigmod/Ritter98","The Middleware Muddle","D Ritter","SIGMOD Record","1998"
"conf/sigmod/OlstonW02","Best-effort cache synchronization with source cooperation","C Olston, J Widom","SIGMOD Conference","2002"
"conf/sigmod/MaddenSHR02","Continuously adaptive continuous queries over streams","S Madden, M Shah, J Hellerstein, V Raman","SIGMOD Conference","2002"
"conf/sigmod/KalnisNOPT02","An adaptive peer-to-peer network for distributed caching of OLAP results","P Kalnis, W Ng, B Ooi, D Papadias, K Tan","SIGMOD Conference","2002"
